Species	Room 3	Room 4	Dyad	Phase	Day	Session	Trial	Tube Room 3	Nonsocial Room 3	Spaghetti Tube	Nonsocial Room 4	tool_trans	tool_intube	Tool nach passing	Tool nach success	Absolute	Relative	Highpass	Bodychange_cat	Presence	Receiverabsolute	Effort_cat	BeggingGestures	AttgetObeg
Orangutan	Padana	Pini	Padana_Pini	Test	47	12	7	High	Low	High	High	1	0	yes	yes	above	body	1	1	yes	mixed	0	no	no
Orangutan	Padana	Pini	Padana_Pini	Test	47	12	8	High	Low	Nothing	High	1	0	yes	no	above	body	1	1	yes	mixed	1	no	no
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	6	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	7	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Dokana	Pini	Dokana_Pini	Test	47	12	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	mixed	/	no	yes
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	2	High	Low	Nothing	Low	1	0	no	no	below	body	0	1	yes	mixed	0	?	?
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	3	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	4	High	Low	High	Low	1	1	no	no	above	body	1	1	yes	mixed	0	?	?
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	5	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	mixed	/	no	no
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	6	High	Low	Nothing	High	1	0	no	no	below	body	0	1	yes	mixed	0	?	?
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	7	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Padana	Dokana	Padana_Dokana	Test	48	12	8	High	Low	High	High	1	0	no	no	below	body	0	1	yes	mixed	0	?	?
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	4	High	Low	High	Low	1	1	no	no	above	above	1	1	yes	mixed	1	no	no
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	5	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	6	High	Low	Nothing	High	1	0	no	no	above	above	1	1	yes	below	1	no	yes
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	7	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	?	?
Orangutan	Pini	Dokana	Pini_Dokana	Test	48	12	8	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	mixed	/	no	no
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	5	High	High	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	?	?
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	yes	no
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Orangutan	Tanah	Dokana	Tanah_Dokana	Test	48	12	8	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	yes	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	1	High	Low	Nothing	Low	1	0	 	 	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	2	High	Low	High	Low	1	1	yes	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	3	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	4	High	Low	Nothing	High	1	0	no	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	5	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	6	High	Low	High	High	1	0	no	no	below	body	0	1	yes	below	0	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	7	High	High	High	Low	1	1	yes	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	1	1	8	High	High	Nothing	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	3	High	Low	High	High	1	1	no	no	below	body	0	0	no	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	4	High	High	Nothing	High	0	/	yes	yes	/	/	0	1	yes	above	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	5	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	6	High	High	High	High	0	/	yes	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	7	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	1	1	8	High	Low	Nothing	Low	1	0	yes	yes	below	body	0	0	no	/	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	4	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	5	High	Low	High	High	1	1	no	no	below	body	0	0	no	/	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	6	High	Low	Nothing	Low	1	1	yes	yes	below	body	0	0	no	/	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	7	High	Low	Nothing	High	1	0	yes	yes	below	body	0	0	yes	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	2	2	8	High	Low	High	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	1	High	Low	High	Low	1	1	 	 	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	2	High	Low	Nothing	High	1	0	yes	yes	above	above	1	1	yes	below	1	?	?
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	3	High	Low	Nothing	Low	1	0	yes	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	4	High	Low	High	High	1	0	yes	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	5	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	2	2	8	High	High	High	Low	0	/	no	no	/	/	0	1	no	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	1	High	Low	Nothing	High	1	0	 	 	above	above	1	1	no	below	1	?	?
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	2	High	Low	High	High	1	0	yes	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	3	High	Low	High	Low	1	1	yes	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	4	High	High	Nothing	Low	0	/	yes	yes	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	5	High	Low	Nothing	Low	1	0	no	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	6	High	High	High	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	7	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	3	3	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	2	High	High	High	High	0	/	no	no	/	/	0	0	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	6	High	Low	High	Low	1	1	no	no	below	above	1	1	no	/	1	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	7	High	Low	High	High	1	1	yes	yes	below	body	0	0	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	3	3	8	High	Low	Nothing	High	1	0	yes	yes	below	body	0	0	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	4	High	Low	High	Low	1	1	no	no	below	body	0	1	yes	mixed	0	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	5	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	6	High	Low	Nothing	High	1	0	no	no	below	body	0	0	no	/	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	7	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	4	4	8	High	Low	High	High	1	1	no	no	below	body	0	0	yes	below	0	?	?
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	1	High	Low	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	4	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	5	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	6	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	4	4	8	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	4	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	5	5	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	2	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	3	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	4	High	Low	Nothing	High	1	0	no	no	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	5	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	7	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	5	5	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	1	High	Low	High	Low	1	1	 	 	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	2	High	Low	Nothing	High	1	0	yes	yes	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	3	High	Low	Nothing	Low	1	0	yes	no	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	4	High	Low	High	High	1	1	yes	no	below	body	0	1	yes	mixed	0	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	5	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	6	6	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	6	6	8	High	Low	High	Low	1	1	no	no	below	body	0	0	no	below	0	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	2	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	3	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	4	High	Low	Nothing	Low	1	0	no	no	above	above	1	1	no	/	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	5	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	6	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	7	High	Low	High	High	1	1	yes	yes	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	7	7	8	High	Low	Nothing	High	1	0	yes	yes	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	1	High	Low	Nothing	High	1	0	 	 	below	body	0	1	no	/	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	2	High	Low	High	High	1	1	yes	no	below	body	0	1	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	3	High	Low	High	Low	1	1	yes	yes	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	4	High	High	Nothing	Low	0	/	yes	yes	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	5	High	Low	Nothing	Low	1	0	no	no	below	body	0	1	no	/	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	6	High	High	High	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	7	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	7	7	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	1	High	Low	High	High	1	0	 	 	below	body	0	1	yes	below	1	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	2	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	3	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	4	High	High	High	Low	0	/	yes	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	5	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	6	High	High	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	7	High	Low	Nothing	Low	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	8	8	8	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	4	High	Low	High	Low	1	1	no	no	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	5	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	6	High	Low	Nothing	High	1	0	no	no	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	7	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	8	8	8	High	Low	High	High	1	1	no	no	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	1	High	Low	Nothing	Low	1	0	 	 	below	body	0	0	no	/	0	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	2	High	Low	High	Low	1	1	yes	no	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	3	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	4	High	Low	Nothing	High	1	0	no	no	below	body	0	1	no	/	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	5	High	High	Nothing	High	0	/	yes	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	6	High	Low	High	High	1	1	no	no	below	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	7	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	9	9	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	4	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	9	9	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	5	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	6	High	Low	Nothing	Low	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	7	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	10	10	8	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
